source_id,ra,dec,teff_gspphot,phot_g_mean_mag,bp_rp
225983999601792,45.451218055908676,1.2094788465071158,4728.9023,17.832846,1.1486988
238112987256832,45.374323150950076,1.25030546665084,3521.4475,18.600985,2.188261
242270515613952,45.244136980060965,1.3086316743084438,5271.4316,17.555187,0.92762375
244714352213888,45.39261735705954,1.3986151794928026,4700.881,16.545734,1.2413073
254541237412864,45.710356218657836,1.4254314961950496,4400.2607,16.831608,1.3782158
258011570448256,46.03753697576879,1.4944460216338378,4475.374,16.406744,1.2970228
258492607319680,45.919995426571674,1.4814259022896674,4740.0474,17.946463,1.1848946
258591391389568,45.943099829790235,1.4915270515238663,5073.1025,15.970889,1.1750631
260038795547776,45.83097992767052,1.4686382914528253,3721.974,17.724562,2.1583996
260966508484480,45.7267434131697,1.4971707129304996,5779.908,14.664411,0.9100857
262164804347520,45.86641406318764,1.5544042474855806,3337.5312,18.973186,2.2180367
265222820879104,45.50696491204361,1.4318762186698983,5018.175,18.540092,1.0331802
270720379197056,45.54780983270682,1.5316742590810937,5816.501,11.767511,0.8025265
277764125579648,45.68832405786899,1.6316246672711368,3364.1826,18.452143,2.2406101
279452047694976,45.743071020686834,1.6768542430455533,6008.201,12.062973,0.7470026
284601712921600,44.40874060467268,0.7522573428980027,3256.4573,18.490788,2.5140553
291611099774592,44.45533861147101,0.8249175952940246,3488.3281,18.25754,1.9462452
292848050357760,44.539124629691116,0.8618092291906083,3444.9868,18.719769,2.4028683
296941154686208,44.45204182466097,0.9149422520936287,5574.4497,16.175953,0.8462877
298139450234624,44.45909227962905,0.9683822246307154,3416.0767,18.92906,2.3827934
298345608489344,44.40860967430096,0.9850432005700407,4427.1875,15.587365,1.4857092
299793012977408,44.18935583594514,0.8225046398730333,6037.0884,15.3034725,0.71203995
300411488269312,44.104885479113015,0.82994946989185,5257.3457,13.943278,0.9563103
300514567485696,44.037187153927775,0.8205015544048645,3379.0066,16.679564,2.7808847
305771607451648,44.11836691531635,0.9225130471530848,5674.944,15.110906,0.90899086
306733680123392,44.16653673403877,0.9960200916469781,5601.113,15.097268,0.98125076
307931975295104,44.29149733833858,0.9123943433567769,3597.5466,17.386576,1.9071617
308108069657344,44.31554304842704,0.9365448257550028,5685.808,15.042984,0.8570156
309856120655104,44.25768538818646,1.003662905583933,3393.1714,18.549921,2.1236515
310027919563264,44.30282147226485,1.037482723756638,4238.7314,17.015478,1.6550274
310234077964032,44.41644911208586,1.0083070515055346,4693.4644,14.369636,1.3766365
317247760082304,44.70011019184829,0.9487817453216114,5631.025,16.175093,0.81784153
323256418836736,44.64925997186193,1.0477409834255236,3623.8542,18.502754,1.962122
335694644144384,44.39118829401088,1.1204297194347406,3910.173,17.990664,1.7151985
339817812763008,44.32532232535187,1.1785457766806124,3460.1575,18.28526,2.8452663
354283262366336,44.053171988261006,1.0135893515469565,4552.197,18.936588,1.2325172
357341279081728,43.81349328689821,1.01548805018883,3414.185,18.919533,2.2863617
357792251311232,43.82361047988343,1.0581727820097864,3544.4229,17.201513,2.551733
360541030376576,43.95952235146025,1.1781602037294665,4227.0615,15.714038,1.7869663
361086490575488,44.13729910317556,1.104949914908371,3910.1516,18.127314,2.1079807
365518896832384,44.03021082445575,1.177391165934507,5574.9546,18.761568,0.777298
365896853956736,44.06666199600929,1.2026534212580715,4784.0137,18.172802,1.0839958
367030725327616,44.001228451955946,1.2370750270604565,5296.6343,17.066917,0.9181576
369543281833216,43.77493958692572,1.0708237198460655,4242.766,16.908236,1.7967691
372635658281728,43.92045314296514,1.2103962764322804,5097.186,14.648548,1.1060839
372979255018880,43.84166366586631,1.1993425556251291,5298.4053,18.709124,0.8974304
374418069175296,43.73497291758069,1.169262362220703,3685.4834,17.412584,1.8033237
374834681515648,43.7389404248325,1.2056213173579289,4687.457,15.638955,1.2653294
380160440980992,43.93095208407922,1.2977881929125659,3794.7036,15.764487,2.05859
386963669172224,43.929887393545016,1.4762296540832964,5313.3394,10.5713625,1.2113037
388265043890048,44.27756251399987,1.2637134748619234,4180.0503,18.227158,1.4771843
389128332716288,44.301583815637706,1.3204165593145107,4878.3555,16.702381,1.0981083
391396075444608,44.38495267305877,1.4044970319725554,5769.2056,14.513238,0.8837986
393492019459968,44.20698567252693,1.396642642161116,4983.791,15.168097,1.1999893
393522083757184,44.218410046224115,1.4033925996000327,4997.9893,14.50897,1.1864204
394213573991296,44.35142441039909,1.4031545282100477,4660.6045,15.750704,1.181674
408782103030656,44.19454099998439,1.526564494986237,3919.7458,15.771495,2.0317326
411457867490048,44.145067897796174,1.5321286691941753,3726.9202,18.11594,1.7610397
413386307970176,44.11438697575298,1.6336084907426276,5109.7456,16.577745,1.0116148
416994080497280,44.319576893975196,1.6393964679396114,3798.943,17.439869,1.9228592
421838803605120,44.32534757364366,1.7560723353081211,4598.97,15.547988,1.4482937
425480935871104,45.12904348361704,1.368146236870604,5503.5693,16.001814,0.84618187
437055872097024,45.08689260295098,1.5029376830915493,4711.0933,17.391617,1.1679726
